Publication Type;Authors;Book Authors;Book Editors;Book Group Authors;Author Full Names;Book Author Full Names;Group Authors;Article Title;Source Title;Book Series Title;Book Series Subtitle;Language;Document Type;Conference Title;Conference Date;Conference Location;Conference Sponsor;Conference Host;Author Keywords;Keywords Plus;Abstract;Addresses;Reprint Addresses;Email Addresses;Researcher Ids;ORCIDs;Funding Orgs;Funding Text;Cited References;Cited Reference Count;Times Cited, WoS Core;Times Cited, All Databases;180 Day Usage Count;Since 2013 Usage Count;Publisher;Publisher City;Publisher Address;ISSN;eISSN;ISBN;Journal Abbreviation;Journal ISO Abbreviation;Publication Date;Publication Year;Volume;Issue;Part Number;Supplement;Special Issue;Meeting Abstract;Start Page;End Page;Article Number;DOI;Book DOI;Early Access Date;Number of Pages;WoS Categories;Research Areas;IDS Number;UT (Unique WOS ID);Pubmed Id;Open Access Designations;Highly Cited Status;Hot Paper Status;Date of Export;
S;"Budisan, O; Ignat, I; Vacariu, L; Florea, C";;"Brisan, C; Maties, V; Stan, SD; Brad, S";;"Budisan, Ovidiu; Ignat, Iosif; Vacariu, Lucia; Florea, Cristian";;;Social Interaction in Systems of Humans and Mobile Robots;ROBOTICS AND AUTOMATION SYSTEMS;Solid State Phenomena;;;;5th International Conference on Robotics and Automation Systems;SEP 23-25, 2010;Cluj Napoca, ROMANIA;;;;;The paper aims to present and exemplify the ways in which a mixed system of humans and sociable robots co-operate. To do so, an airport boarding multi-agent system was developed based on Tropos methodology. Some of its agents are in fact virtual robots with which the human can interact using a computer software interface.;;;;;;;;;;;;;;;;;1012-0394;;;;;;2010;166-167;;;;;;89;+;;10.4028/www.scientific.net/SSP.166-167.89;;;;;;;WOS:000289532000013;;;;;;
S;"Burlacu, A; Kloetzer, M; Panescu, D";;"Brisan, C; Maties, V; Stan, SD; Brad, S";;"Burlacu, Adrian; Kloetzer, Marius; Panescu, Doru";;;Some AI based approaches on mobile robots motion planning;ROBOTICS AND AUTOMATION SYSTEMS;Solid State Phenomena;;;;5th International Conference on Robotics and Automation Systems;SEP 23-25, 2010;Cluj Napoca, ROMANIA;;;;;This contribution presents some important issues on mobile robots path planning. While it is hard to find a unique architecture for all the applications involving mobile robots, specific approaches can provide suitable solutions. Thus, three distinct structures are discussed, all making use of certain artificial intelligence techniques. They address the use and integration of artificial vision, a planning approach based on temporal logics, and a multi agent scheme. The three methods refer cases of mobile robots evolving in environments where various types of sensorial information can be obtained. Each of the proposed solutions determines advantages when it is used for a certain class of tasks.;;;;"Burlacu, Adrian/C-3776-2011; Panescu, Doru A/N-9269-2014; Kloetzer, Marius/P-4982-2014";"Burlacu, Adrian/0000-0003-3844-1808; Panescu, Doru A/0000-0002-6000-2855; ";;;;;;;;;;;;1012-0394;;;;;;2010;166-167;;;;;;101;108;;10.4028/www.scientific.net/SSP.166-167.101;;;;;;;WOS:000289532000015;;;;;;
S;"Dinulescu, I; Popescu, D; Nitulescu, M; Predescu, A";;"Brisan, C; Maties, V; Stan, SD; Brad, S";;"Dinulescu, Ionut; Popescu, Dorin; Nitulescu, Mircea; Predescu, Alice";;;Path Following System for Cooperative Mobile Robots;ROBOTICS AND AUTOMATION SYSTEMS;Solid State Phenomena;;;;5th International Conference on Robotics and Automation Systems;SEP 23-25, 2010;Cluj Napoca, ROMANIA;;;;;Recent advances in the domains of social and life artificial intelligence have constituted the basis for a new discipline that studies cooperation in multi-robot systems and its utility in applications where some tasks cannot be carried out by a single robot. This paper introduces a trajectory generator which is used for determination of the most appropriate trajectory which a robot needs to track in order to perform different tasks specific to cooperative robots, such as moving in a given formation or pushing an object to a given destination. Different algorithms are described in this paper, starting from simple polyline and circular paths to complex Bezier trajectories. Simulation results of the proposed path generation system are also provided, along with the description of its implementation on real mobile robots. An implementation of real robots is also presented in this paper.;;;;;;;;;;;;;;;;;1012-0394;;;;;;2010;166-167;;;;;;161;+;;10.4028/www.scientific.net/SSP.166-167.161;;;;;;;WOS:000289532000025;;;;;;
S;"Haruechaiyasak, C; Thaiprayoon, S; Kongthon, A";;"Chowdhury, G; Koo, C; Hunter, J";;"Haruechaiyasak, Choochart; Thaiprayoon, Santipong; Kongthon, Alisa";;;Expertise Mapping Based on a Bibliographic Keyword Annotation Model;ROLE OF DIGITAL LIBRARIES IN A TIME OF GLOBAL CHANGE;Lecture Notes in Computer Science;;;;12th International Conference on Asia-Pacific Digital Libraries;JUN 21-25, 2010;Gold Coast, AUSTRALIA;Microsoft Res, SAGE Publicat Asia Pacific Pte Ltd, Ex Libris Pty Ltd, Univ Queensland Lib;;;;Expert finding is a task of identifying a list of people who are considered experts in a given specific domain. Many previous works have adopted bibliographic records (i.e., publications) as a source of evidence for representing the areas of expertise [1,2]. In this paper, we present an expertise mapping approach based on a probabilistic keyword annotation model constructed from bibliographic data. To build the model, we use the Science Citation Index (SCI) database as the main publication source due to its large coverage on science and technology (S&T) research areas. To represent the expertise keywords, we use the subject category field of the SCI database which provides general concepts for describing knowledge in UT such as Biotechnology & Applied Microbiology, Computer Science, Artificial Intelligence and Nanoscience Nanotechnology. The keyword annotation model contains a set of expertise keywords such that each is represented with a probability distribution over a set of terms appearing in titles and abstracts. Given publication records (perhaps from different sources) of an expert, a set of keywords can be automatically assigned to represent his/her area of expertise.;;;;Hunter, Jane/E-5213-2013;Hunter, Jane/0000-0002-7163-4137;;;;;;;;;;;;0302-9743;1611-3349;978-3-642-13653-5;;;;2010;6102;;;;;;256;257;;;;;;;;;WOS:000279320900032;;;;;;
S;"Qin, K; Li, DY; Wu, T; Liu, YC; Chen, GS; Cao, BH";;"Yu, J; Greco, S; Lingras, P; Wang, G; Skowron, A";;"Qin, Kun; Li, Deyi; Wu, Tao; Liu, Yuchao; Chen, Guisheng; Cao, Baohua";;;Comparative Study of Type-2 Fuzzy Sets and Cloud Model;ROUGH SET AND KNOWLEDGE TECHNOLOGY (RSKT);Lecture Notes in Artificial Intelligence;;;;5th International Conference on Rough Set and Knowledge Technology (RSKT);OCT 15-17, 2010;Beijing, PEOPLES R CHINA;Beijing Jiaotong Univ, Natl Nat Sci Fdn China (NSFC), Int Rough Set Soc (IRSS), Chinese Assoc Artificial Intelligence, Rough Sets & Soft Computat Soc (CRSSC);;;;The mathematical representation of a concept with uncertainty is one of foundations of Artificial Intelligence. Type-2 fuzzy sets study fuzziness of the membership grade to a concept. Cloud model, based on probability measure space, automatically produces random membership grades of a concept through a cloud generator. The two methods both concentrate on the essentials of uncertainty and have been applied in many fields for more than ten years. However, their mathematical foundations are quite different. The detailed comparative study will discover the relationship between each other, and provide a fundamental contribution to Artificial Intelligence with uncertainty.;;;;;;;;;;;;;;;;;0302-9743;1611-3349;978-3-642-16247-3;;;;2010;6401;;;;;;604;611;;;;;;;;;WOS:000314802800082;;;;;;
S;"Cao, BH; Li, DY; Qin, K; Chen, GS; Liu, YC; Han, P";;"Yu, J; Greco, S; Lingras, P; Wang, G; Skowron, A";;"Cao, Baohua; Li, Deyi; Qin, Kun; Chen, Guisheng; Liu, Yuchao; Han, Peng";;;An Uncertain Control Framework of Cloud Model;ROUGH SET AND KNOWLEDGE TECHNOLOGY (RSKT);Lecture Notes in Artificial Intelligence;;;;5th International Conference on Rough Set and Knowledge Technology (RSKT);OCT 15-17, 2010;Beijing, PEOPLES R CHINA;Beijing Jiaotong Univ, Natl Nat Sci Fdn China (NSFC), Int Rough Set Soc (IRSS), Chinese Assoc Artificial Intelligence, Rough Sets & Soft Computat Soc (CRSSC);;;;The mathematical representation of a concept with uncertainty is one of the foundations of Artificial Intelligence. Uncertain Control has been the core in VSC systems and nonlinear control systems, as the representation of Uncertainty is required. Cloud Model represents the uncertainty with expectation Ex, entropy En and Hyper-entropy He by combining Fuzziness and Randomness together. Randomness and fuzziness make uncertain control be a difficult problem, hence we propose an uncertain control framework of Cloud Model called UCF-CM to solve it. UCF-CM tunes the parameters of Ex, En and He with Cloud, Cloud Controller and Cloud Adapter to generate self-adaptive control in dealing with uncertainties. Finally, an experience of a representative application with UCF-CM is implemented by controlling the growing process of artificial plants to verify the validity and feasibility.;;;;;;;;;;;;;;;;;0302-9743;;978-3-642-16247-3;;;;2010;6401;;;;;;618;625;;;;;;;;;WOS:000314802800084;;;;;;
S;"Hetmaniok, E; Slota, D; Zielonka, A";;"Szczuka, M; Kryszkiewicz, M; Ramanna, S; Jensen, R; Hu, QH";;"Hetmaniok, Edyta; Slota, Damian; Zielonka, Adam";;;Solution of the Inverse Heat Conduction Problem by Using the ABC Algorithm;ROUGH SETS AND CURRENT TRENDS IN COMPUTING, PROCEEDINGS;Lecture Notes in Artificial Intelligence;;;;7th International Conference on Rough Sets and Current Trends in Computing;JUN 28-30, 2010;Univ Warsaw, Warsaw, POLAND;;Univ Warsaw;;;In this paper, a numerical method of solving the inverse heat conduction problem based on the respectively new tool for combinational optimization, named the Artificial Bee, Colony algorithm (ABC), is presented. In the first step, the direct heat conduction problem, associated to the considered inverse heat conduction problem, is solved by using the finite difference method. In the second step, the proper functional, based on the least squares method, is minimized by using the ABC algorithm, giving the solution of the considered problem. An example illustrating the precision and effectiveness of the method is also shown. The proposed approach is original and promising.;;;;"Hetmaniok, Edyta/B-6808-2019; Zielonka, Adam/B-8055-2019; Slota, Damian/P-6942-2018";"Hetmaniok, Edyta/0000-0002-9291-4891; Zielonka, Adam/0000-0002-3850-8577; Slota, Damian/0000-0002-9265-5711";;;;;;;;;;;;0302-9743;;978-3-642-13528-6;;;;2010;6086;;;;;;659;668;;;;;;;;;WOS:000281605400070;;;;;;
S;"Ozturk, P; Prasath, RR; Moen, H";;"Szczuka, M; Kryszkiewicz, M; Ramanna, S; Jensen, R; Hu, QH";;"Ozturk, Pinar; Prasath, R. Rajendra; Moen, Hans";;;Distributed Representations to Detect Higher Order Term Correlations in Textual Content;ROUGH SETS AND CURRENT TRENDS IN COMPUTING, PROCEEDINGS;Lecture Notes in Artificial Intelligence;;;;7th International Conference on Rough Sets and Current Trends in Computing;JUN 28-30, 2010;Univ Warsaw, Warsaw, POLAND;;Univ Warsaw;;;Case Based Reasoning(CBR), an artificial intelligence technique, solves new problem by reusing solutions of previously solved similar cases. In conventional CBR, cases are represented in terms of structured attribute-value pairs. Acquisition of cases, either from domain experts or through manually crafting attribute-value pairs from incident reports, constitutes the main reason why CBR systems have not been more common in industries. Manual case generation is a laborious, costlier and time consuming task. Textual CBR (TCBR) is an emerging line that aims to apply CBR techniques on cases represented as textual descriptions. Similarity of cases is based on the similarity between their constituting features. Conventional CBR benefits from employing domain specific knowledge for similarity assessment. Correspondingly, TCBR needs to involve higher-order relationships between features, hence domain specific knowledge. In addition, the term order has also been contended to influence the similarity assessment. This paper presents an account where features and cases are represented using a distributed representation paradigm that captures higher-order relations among features as well as term order information.;;;;;Prasath, Rajendra/0000-0002-0826-847X;;;;;;;;;;;;0302-9743;1611-3349;978-3-642-13528-6;;;;2010;6086;;;;;;740;750;;;;;;;;;WOS:000281605400078;;;;;;
S;"Anitha, J; Vijila, CKS; Hemanth, DJ";;"Jusoff, K; Xie, Y";;"Anitha, J.; Vijila, C. Kezi Selva; Hemanth, D. Jude";;;Automated Radial Basis Function neural network based image classification system for diabetic retinopathy detection in retinal images;SECOND INTERNATIONAL CONFERENCE ON DIGITAL IMAGE PROCESSING;Proceedings of SPIE;;;;2nd International Conference on Digital Image Processing;FEB 26-28, 2010;Singapore, SINGAPORE;Int Assoc Comp Sci & Informat Technol;;;;Diabetic retinopathy (DR) is a chronic eye disease for which early detection is highly essential to avoid any fatal results. Image processing of retinal images emerge as a feasible tool for this early diagnosis. Digital image processing techniques involve image classification which is a significant technique to detect the abnormality in the eye. Various automated classification systems have been developed in the recent years but most of them lack high classification accuracy. Artificial neural networks are the widely preferred artificial intelligence technique since it yields superior results in terms of classification accuracy. In this work, Radial Basis function (RBF) neural network based bi-level classification system is proposed to differentiate abnormal DR Images and normal retinal images. The results are analyzed in terms of classification accuracy, sensitivity and specificity. A comparative analysis is performed with the results of the probabilistic classifier namely Bayesian classifier to show the superior nature of neural classifier. Experimental results show promising results for the neural classifier in terms of the performance measures.;;;;;HEMANTH, JUDE/0000-0002-6091-1880;;;;;;;;;;;;0277-786X;1996-756X;978-0-8194-7942-6;;;;2010;7546;;;;;;;;754609;10.1117/12.852746;;;;;;;WOS:000285574500009;;;;;;
S;Suppatoomsin, C;;"Jusoff, K; Xie, Y";;Suppatoomsin, Chompoo;;;Hybrid Method for Hand Segmentation;SECOND INTERNATIONAL CONFERENCE ON DIGITAL IMAGE PROCESSING;Proceedings of SPIE;;;;2nd International Conference on Digital Image Processing;FEB 26-28, 2010;Singapore, SINGAPORE;Int Assoc Comp Sci & Informat Technol;;;;This paper presents a novel hybrid method for hand segmentation in color imagery. In order to overwhelm such complex details of the color image, the system combines artificial intelligence techniques to achieve automatic hand segmentation. These techniques include self-organizing map, backpropagation artificial neural network, genetic algorithm, convex and deformable template technique. The proposed system can detect hands without using any initial conditions and can also perform in different light conditions. Moreover, the system can detect hands in different sizes and orientations. This work utilizes convex and deformable template techniqes together which allow the system to detect hands at the maximum accuracy of 98 percents.;;;;;;;;;;;;;;;;;0277-786X;1996-756X;978-0-8194-7942-6;;;;2010;7546;;;;;;;;75461D;10.1117/12.856290;;;;;;;WOS:000285574500049;;;;;;
S;"Lee, WI; Chen, CW; Chen, CY; Sui, YC";;"Fujita, H; Sasaki, J";;"Lee, Wan-, I; Chen, Cheng-Wu; Chen, Chen-Yuan; Sui, Yi-Chaio";;;Application of Half-Circle Fuzzy Numbers and Development of Triangular Fuzzy Numbers to Fuzzy Control;SELECTED TOPICS IN APPLIED COMPUTER SCIENCE;International Conference on Applied Computer Science;;;;10th WSEAS International Conference on Applied Computer Science;OCT 04-06, 2010;Iwate Prefectural Univ, Iwate, JAPAN;;Iwate Prefectural Univ;;;There have been many increasing interests in fuzzy theory in the recent years, yet there are a lot of issues to be resolved, mainly on topics related to controller design such as the field of robot, artificial intelligence, and nonlinear systems etc. This study focuses on the development of triangular fuzzy numbers, the revising of triangular fuzzy numbers, and the constructing of a HCFN (half-circle fuzzy number) model which can be utilized to perform more plural operations. They are further transformed for trigonometric functions and polar coordinates. From half-circle fuzzy numbers we can conceive cylindrical fuzzy numbers, which work better in algebraic operations. An example of fuzzy control is given in a simulation to show the applicability of the proposed half-circle fuzzy numbers.;;;;Chen, Tim/W-7970-2019;;;;;;;;;;;;;1792-4863;;978-960-474-231-8;;;;2010;;;;;;;335;+;;;;;;;;;WOS:000290364500062;;;;;;
S;Rivas-Echeverria, F;;"Fujita, H; Sasaki, J; Guizzi, G";;Rivas-Echeverria, Francklin;;;Simulation, Artificial Intelligence and Virtual Systems Applications in Industrial Processes Education;SELECTED TOPICS IN SYSTEM SCIENCE AND SIMULATION IN ENGINEERING;International Conference on System Science and Simulation in Engineering-Proceedings;;;;9th WSEAS International Conference on System Science and Simulation in Engineering;OCT 04-06, 2010;Iwate Prefectural Univ, Iwate, JAPAN;Iwate Prefectural Univ;Iwate Prefectural Univ;;;Simulation has become a powerful tool for system's design, analysis and optimization in industrial processes. Every day there are more powerful computers, with cheapest costs and easy for use. Also, software or application programs with highly flexible programming languages, has allowed the wide use of different simulation techniques in processes control. Artificial intelligence is one of the scientific areas with greater diffusion and application in the last years. Every day is more common to find tools for industrial, commercial or academic use that involve the use of intelligent techniques in the resolution of critical and recurrent problems, due to their simplicity, implantation facilities and design characteristics. Virtual systems, allow creating similar environments as the ones found in industrial processes, that can be used for accumulating knowledge and experiences that could be later used in real conditions. These virtual systems can support the learning, emulating real situations and have been widely used in engineering field applications. The joint use of the three previously mentioned areas can be a powerful tool for decision making that allows, among other things: To predict the result of the actions that has been taken on the process or control system. To understand the reasons for events occurrence. To identify conflictive areas before the system installation. To explore the effects of some modifications given to the system. To evaluate ideas and their viability, and to identify their problems. To stimulate the creative and to train personnel. To optimize processes (energy savings, bottle necks, results improvements, etc.). In this Plenary Speech, it will be presented diverse applications of Simulation, Artificial Intelligence and Virtual Systems in Industrial Processes Education, It will be also considered the methodological framework for designing this applications.;;;;;;;;;;;;;;;;;1792-507X;;978-960-474-230-1;;;;2010;;;;;;;17;17;;;;;;;;;WOS:000290650600003;;;;;;
S;Loginov, D;;"Fujita, H; Sasaki, J; Guizzi, G";;Loginov, Dmitri;;;Synergetic modelling - application possibilities in engineering design;SELECTED TOPICS IN SYSTEM SCIENCE AND SIMULATION IN ENGINEERING;International Conference on System Science and Simulation in Engineering-Proceedings;;;;9th WSEAS International Conference on System Science and Simulation in Engineering;OCT 04-06, 2010;Iwate Prefectural Univ, Iwate, JAPAN;Iwate Prefectural Univ;Iwate Prefectural Univ;;;In this paper the author will try to give a general analysis (from the synergetics perspective) of the problem of modelling the creative part of the engineering design process. This analysis will be rather philosophical than technical. The specific technical and implementational questions are not considered in this paper (intentionally). The presented discussion forms the theoretical foundations and philosophical motivation for an ongoing research in this field. Synergetics (H. Haken's interpretation) can be considered as one of the modern, most promising research programs. It is oriented towards the search for common patterns of evolution and self-organization of complex systems of any kind, regardless of the concrete nature of their elements or subsystems (see e.g. [1], [2]).;;;;;;;;;;;;;;;;;1792-507X;;978-960-474-230-1;;;;2010;;;;;;;111;+;;;;;;;;;WOS:000290650600018;;;;;;
S;Huang, CY;;"Fujita, H; Sasaki, J; Guizzi, G";;Huang, Chung-Yuan;;;Influence of Self-Aware Agents with Public Self-Consciousness in the Iterated Prisoner's Dilemma;SELECTED TOPICS IN SYSTEM SCIENCE AND SIMULATION IN ENGINEERING;International Conference on System Science and Simulation in Engineering-Proceedings;;;;9th WSEAS International Conference on System Science and Simulation in Engineering;OCT 04-06, 2010;Iwate Prefectural Univ, Iwate, JAPAN;Iwate Prefectural Univ;Iwate Prefectural Univ;;;"Self-aware individuals are more likely to consider whether their actions are appropriate in terms of public self-consciousness, and to use that information to execute behaviors that match external standards and/or expectations. The learning concepts through which individuals monitor themselves have generally been overlooked by artificial intelligence researchers. Here we report on our attempt to integrate a self-awareness mechanism into an agent's learning architecture. Specifically, we describe (a) our proposal for a self-aware agent model that includes an external learning mechanism and internal cognitive capacity with super-ego and ego characteristics; and (b) our application of a version of the iterated prisoner's dilemma representing conflicts between the public good and private interests to analyze the effects of self-awareness on an agent's individual performance and cooperative behavior. Our results indicate that self-aware agents that consider public self-consciousness utilize rational analysis in a manner that promotes cooperative behavior and supports faster societal movement toward stability. We found that a small number of self-aware agents are sufficient for improving social benefits and resolving problems associated with collective irrational behaviors.";;;;Huang, Chung-Yuan/AAH-2330-2019;Huang, Chung-Yuan/0000-0002-8680-6755;;;;;;;;;;;;1792-507X;;978-960-474-230-1;;;;2010;;;;;;;133;+;;;;;;;;;WOS:000290650600022;;;;;;
S;"Srisertpol, J; Srinakorn, P; Kheawnak, A; Chamniprasart, K; Srikaew, A";;"Fujita, H; Sasaki, J; Guizzi, G";;"Srisertpol, Jiraphon; Srinakorn, Prasit; Kheawnak, Adtavirod; Chamniprasart, Kontorn; Srikaew, Arthit";;;Estimation Dynamical Model of an Anaerobic Digestion of Shrimp Culture Pond Sediment in a Biogas Process using Genetic Algorithm;SELECTED TOPICS IN SYSTEM SCIENCE AND SIMULATION IN ENGINEERING;International Conference on System Science and Simulation in Engineering-Proceedings;;;;9th WSEAS International Conference on System Science and Simulation in Engineering;OCT 04-06, 2010;Iwate Prefectural Univ, Iwate, JAPAN;Iwate Prefectural Univ;Iwate Prefectural Univ;;;Biogas is one type of renewable energy which is important to the energy and environmental planning of Thailand. The study and analysis of the dynamical model of the biogas process can be explained the variables that affect biogas process and optimization. The indirect advantage of biogas production process for shrimp culture sediment was waste treatment. This paper presents a method of system identification and applies an artificial intelligence to estimate the mathematical model of anaerobic digestion with shrimp pond sediments in the biogas process which is a batch reaction. The principles of mass balance equations were defined the mathematical models. The equations is one stage nonlinear caused by the reaction of organic substances that are decomposed into biogas. This mathematical model was compared to the experimental data, including temperature, pH, biogas flow rate and biochemical properties of shrimp culture sediment.;;;;;;;;;;;;;;;;;1792-507X;;978-960-474-230-1;;;;2010;;;;;;;449;453;;;;;;;;;WOS:000290650600075;;;;;;
S;"Dusparic, I; Cahill, V";;"Weyns, D; Malek, S; DeLemos, R; Andersson, J";;"Dusparic, Ivana; Cahill, Vinny";;;Multi-policy Optimization in Self-organizing Systems;SELF-ORGANIZING ARCHITECTURES;Lecture Notes in Computer Science;;;;1st International Workshop on Self-Organizing Architectures;SEP 14, 2009;Cambridge, ENGLAND;WICSA, ECSA, IEEE, IFIP;;;;Self-organizing systems are often implemented as collections of collaborating agents. Such agents may need to optimize their own performance according to multiple policies as well as contribute to the optimization of overall system performance towards a potentially different set of policies. These policies can be heterogeneous, i.e., be implemented on different sets of agents, be active at different times and have different levels of priority, leading to the heterogeneity of the agents of which the system is composed. Numerous biologically-inspired techniques as well as techniques from artificial intelligence have been used to implement such self-organizing systems. In this paper we review the most commonly used techniques for multi-policy optimization in such systems, specifically, those based on ant colony optimization, evolutionary algorithms, particle swarm optimization and reinforcement learning (RL). We analyze the characteristics and existing applications of the reviewed algorithms, assessing their suitability for particular types of optimization problems, based on the environment and policy characteristics. We focus on R,L, as it is considered particularly suitable for large-scale self-organizing systems due to its ability to take into account the long-term consequences of the actions executed. Therefore, RL enables the system to learn not only the immediate payoffs of its actions, but also the best actions for the long-term performance of the system. Existing RL implementations mostly focus on optimization towards a single system policy, while most multi-policy RL-based optimization techniques have so far been implemented only on a single agent. We argue that, in order to be more widely utilized as a technique for self-optimization, RL needs to address both multiple policies and multiple agents simultaneously, and analyze the challenges associated with extending existing or developing new RL optimization techniques.;;;;;;;;;;;;;;;;;0302-9743;1611-3349;978-3-642-14411-0;;;;2010;6090;;;;;;101;126;;;;;;;;;WOS:000281987900006;;;;;;
S;Sohrabi, S;;"PatelSchneider, PF; Pan, Y; Hitzler, P; Mika, P; Zhang, L; Pan, JZ; Horrocks, I; Glimm, B";;Sohrabi, Shirin;;;Customizing the Composition of Actions, Programs, and Web Services with User Preferences;SEMANTIC WEB-ISWC 2010, PT II;Lecture Notes in Computer Science;;;;9th International Semantic Web Conference;NOV 07-11, 2010;Shanghai, PEOPLES R CHINA;AI Journal, Elsevier, OntoText, Fluid Operat AG, LarKC, SaltLux, Yahoo, IBM, EMC2, W3C, Amiando;;;;Web service composition (WSC) - loosely, the composition of web-accessible software systems - requires a computer program to automatically select, integrate, and invoke multiple web services in order to achieve a user-defined objective. It is an example of the more general task of composing business processes or component-based software. Our doctoral research endeavours to make fundamental contributions to the knowledge representation and reasoning principles underlying the task of WSC, with a particular focus on the customization of compositions with respect to individual preferences. The setting for our work is the semantic web, where the properties and functioning of services and data are described in a computer-interpretable form. In this setting we conceive of WSC as an Artificial Intelligence planning task. This enables us to bring to bear many of the theoretical and computational advances in reasoning about action and planning to the task of WSC. However, WSC goes far beyond the reaches of classical planning, presenting a number of interesting challenges that are relevant not only to WSC but to a large body of problems related to the composition of actions, programs, business processes, and services. In what follows we identify a set of challenges facing our doctoral research and report on our progress to date in addressing these challenges.;;;;;;;;;;;;;;;;;0302-9743;1611-3349;978-3-642-17748-4;;;;2010;6497;;II;;;;321;329;;;;;;;;;WOS:000297605500023;;;;;;
S;"Amoretti, M; Wientapper, F; Furfari, F; Lenzi, S; Chessa, S";;"Hailes, S; Sicari, S; Roussos, G";;"Amoretti, M.; Wientapper, F.; Furfari, F.; Lenzi, S.; Chessa, S.";;;Sensor Data Fusion for Activity Monitoring in Ambient Assisted Living Environments;SENSOR SYSTEMS AND SOFTWARE;Lecture Notes of the Institute for Computer Sciences, Social Informatics, and Telecommunications Engineering;;;;1st International ICST Conference on Sensor Systems and Software (S-CUBE 2009);SEP 07-09, 2009;Pisa, ITALY;ICST, CREATE NET, ACM SIGBED, UKRI IEEE, Univ Pisa;;;;We illustrate the PERSONA context-awareness framework applied to a major problem in Ambient Intelligence, namely user activity monitoring, that requires to infer new knowledge from collected and fused sensor data, dealing with highly dynamic environments where devices continuously change their availability and (or) physical location. We describe the Sensor Abstraction and Integration Layer (SAIL), we introduce the Human Posture Classification component, which is one particular context information provider, and finally we describe the Activity Monitor, which is a reasoner that delivers aggregated/derived context events in terms of the context ontology.;;;;"Amoretti, Michele/Q-3350-2016; Chessa, Stefano/A-6837-2012";"Amoretti, Michele/0000-0002-6046-1904; Chessa, Stefano/0000-0002-1248-9478; Lenzi, Stefano/0000-0003-4465-8384";;;;;;;;;;;;1867-8211;1867-822X;978-3-642-11527-1;;;;2010;24;;;;;;206;+;;;;;;;;;WOS:000302332100015;;;;;;
S;"Hsu, C; Chu, KD; O'Looney, J; Blake, M; Rutar, C";;Carapezza, EM;;"Hsu, Charles; Chu, Kai-Dee; O'Looney, James; Blake, Michael; Rutar, Colleen";;;Smart Sensing Surveillance System;SENSORS, AND COMMAND, CONTROL, COMMUNICATIONS, AND INTELLIGENCE (C3I) TECHNOLOGIES FOR HOMELAND SECURITY AND HOMELAND DEFENSE IX;Proceedings of SPIE;;;;Conference on Sensors, and Command, Control, Communications, and Intelligence (C31) Technologies for Homeland Security and Homeland Defense IX;APR 05-09, 2010;Orlando, FL;SPIE;;;;An effective public safety sensor system for heavily-populated applications requires sophisticated and geographically-distributed infrastructures, centralized supervision, and deployment of large-scale security and surveillance networks. Artificial intelligence in sensor systems is a critical design to raise awareness levels, improve the performance of the system and adapt to a changing scenario and environment. In this paper, a highly-distributed, fault-tolerant, and energy-efficient Smart Sensing Surveillance System (S4) is presented to efficiently provide a 24/7 and all weather security operation in crowded environments or restricted areas. Technically, the S4 consists of a number of distributed sensor nodes integrated with specific passive sensors to rapidly collect, process, and disseminate heterogeneous sensor data from near omni-directions. These distributed sensor nodes can cooperatively work to send immediate security information when new objects appear. When the new objects are detected, the S4 will smartly select the available node with a Pan-Tilt-Zoom-(PTZ) Electro-Optics EO/IR camera to track the objects and capture associated imagery. The S4 provides applicable advanced on-board digital image processing capabilities to detect and track the specific objects. The imaging detection operations include unattended object detection, human feature and behavior detection, and configurable alert triggers, etc. Other imaging processes can be updated to meet specific requirements and operations. In the S4, all the sensor nodes are connected with a robust, reconfigurable, LPI/LPD (Low Probability of Intercept/Low Probability of Detect) wireless mesh network using Ultra-wide band (UWB) RF technology. This UWB RF technology can provide an ad-hoc, secure mesh network and capability to relay network information, communicate and pass situational awareness and messages. The Service Oriented Architecture of S4 enables remote applications to interact with the S4 network and use the specific presentation methods. In addition, the S4 is compliant with Open Geospatial Consortium - Sensor Web Enablement (OGC-SWE) standards to efficiently discover, access, use, and control heterogeneous sensors and their metadata. These S4 capabilities and technologies have great potential for both military and civilian applications, enabling highly effective security support tools for improving surveillance activities in densely crowded environments. The S4 system is directly applicable to solutions for emergency response personnel, law enforcement, and other homeland security missions, as well as in applications requiring the interoperation of sensor networks with handheld or body-worn interface devices.;;;;;;;;;;;;;;;;;0277-786X;1996-756X;978-0-8194-8130-6;;;;2010;7666;;;;;;;;766623;10.1117/12.849680;;;;;;;WOS:000285627900041;;;;;;
